134.8827,67.3856,73.9048,78.0673,108.1416,75.8164,86.7258,46.0986,30.444,77.0203,105.3132,43.2355,62.5838,48.1901,63.2928,15.9247,20.3519,34.1595,69.8694,35.1929,65.7082,65.1368,31.8717,17.5858,148.2688,52.6157,101.0893,60.97,75.4219
135.5381,69.6403,74.3507,78.4098,108.5603,77.1749,83.4489,46.6089,30.2686,78.7611,107.1884,44.2535,62.942,51.304,62.4461,16.6579,20.1017,33.582,68.6138,34.587,65.2982,63.8484,31.6123,18.1412,144.7731,52.8301,99.4252,61.55,76.6227
135.4539,70.9196,75.2012,79.6175,108.68,76.8739,83.1808,46.7077,30.7631,77.8907,106.6702,44.3505,63.5282,51.0431,62.4546,16.9563,20.1723,33.5728,69.8609,34.6609,65.2641,62.3989,31.8199,18.2692,143.9416,52.5371,100.5959,61.04,76.3678
137.4115,71.5914,76.7702,79.8338,111.244,77.2481,84.5884,47.2757,30.8189,78.2849,107.723,45.0049,64.1876,54.0308,63.3351,17.1797,20.3218,34.178,70.5904,34.8826,65.5118,63.1862,32.1441,18.1732,146.9724,52.9611,101.8987,61.23,77.4452
137.8244,71.7018,76.316,80.2303,110.1267,78.2324,84.1751,47.3498,30.7152,77.9154,107.9837,44.4394,63.0885,55.0575,63.4706,17.1784,20.3882,34.2381,69.7845,35.0008,66.0071,62.8463,32.3992,18.2852,146.1767,53.4957,102.7139,61.48,77.5521
139.0479,71.6926,76.4316,80.1222,111.3042,78.1836,84.5358,47.7696,30.8269,78.3834,107.7354,44.5202,63.3409,56.1442,63.8093,17.4512,20.5128,34.5892,70.3105,34.9565,66.2719,63.7141,32.5203,17.8211,146.6774,53.4671,104.3444,63.13,77.7495
140.4625,72.9167,76.5968,80.2123,111.8715,78.5416,85.2646,47.8684,31.0502,78.6461,109.3745,44.7949,64.6436,54.7827,64.1734,17.4371,20.5585,34.6816,71.2776,34.3654,66.5623,65.781,32.5289,18.0532,146.3734,53.9324,104.0839,62.8,77.8153
140.0802,73.2388,76.1096,80.2303,112.2754,78.5497,84.686,48.1483,29.8857,78.8432,109.1096,44.9969,63.4793,54.5797,63.7839,17.5012,20.5626,34.7463,71.5745,33.9738,66.2548,66.0584,32.5986,17.9331,147.2049,53.9467,105.0084,63.73,77.6015
139.8967,72.5853,75.6719,80.0681,110.3502,78.265,85.3548,47.1358,29.5906,78.4573,108.0831,44.4717,63.6177,55.4,63.3775,17.2249,20.3467,34.5661,71.2691,34.3802,65.2982,65.8078,32.677,17.8291,145.9622,53.4265,103.6721,63.02,76.45
140.8984,72.8798,76.283,80.2213,111.3558,78.8425,86.1061,47.3992,29.7501,78.6215,108.9109,45.0938,63.4386,56.2795,62.2513,17.0255,20.546,34.9172,71.0995,35.555,66.178,65.7452,32.8861,17.8451,147.0708,53.3263,103.7897,63.01,76.9517
139.7743,73.7449,76.1166,79.987,110.2556,79.3144,84.6635,47.4239,29.6544,79.1963,108.9192,45.2716,63.4793,56.085,61.9126,16.8364,20.2803,35.333,71.0825,34.9269,66.4,66.0405,33.0864,17.7091,147.0708,53.3024,104.0923,63.59,77.2561
140.279,74.2971,75.7756,81.0414,111.3815,79.1679,85.768,47.7696,29.9097,79.2374,109.4407,45.3928,63.3898,56.2541,62.1074,16.9101,20.4547,35.9613,70.7856,34.1585,66.5111,68.0089,32.8338,17.7011,148.8946,53.9778,105.7228,63.91,77.1162
140.1108,73.8186,75.7756,81.0324,108.9664,78.4277,86.3841,46.9464,30.125,79.3359,110.0451,45.1746,63.6015,56.6178,62.1074,16.7342,20.4463,36.086,70.7007,34.2028,69.1674,67.3915,32.7031,17.477,146.1589,54.1973,104.5209,63.66,77.579
140.7455,73.6989,75.7756,80.8702,108.8203,79.0703,86.7899,46.716,30.2048,78.7365,109.9871,45.4655,63.3898,56.2457,63.3182,16.5832,20.5958,36.2292,70.7771,34.2472,69.7824,68.0536,32.6421,17.549,146.0422,53.9587,102.4198,63.74,77.5708
141.6707,74.067,75.9836,81.3749,110.4963,78.6636,86.9251,46.6666,30.3643,78.7365,111.2123,45.7806,63.6584,57.6664,63.1319,16.914,20.5626,36.1551,71.1334,35.0969,70.013,68.0178,32.9819,17.541,148.3566,53.9992,103.4451,66.22,77.9923
141.5943,74.3708,76.6156,82.2672,110.8057,78.8832,86.6546,46.7736,30.468,78.7944,111.5352,46.0473,64.0411,57.4635,63.2505,16.8682,20.5626,36.2848,71.1249,35.156,70.0643,69.1362,33.3739,17.445,149.3165,53.9181,104.2352,62.37,78.0501
140.8984,73.1283,76.1499,81.0865,110.204,78.3463,86.2865,46.2714,30.4042,78.1071,109.449,45.5867,63.0804,56.9983,62.7594,16.9169,20.3467,35.8631,70.565,34.9565,70.0386,68.9841,32.9122,17.2609,147.7825,52.8442,103.9578,61.49,77.3476
142.5654,75.199,77.6303,83.4658,111.9316,78.9239,86.6471,47.1358,30.5557,78.6537,109.8381,46.1038,63.8701,58.4275,63.6146,17.0284,20.438,36.4331,71.354,35.3924,70.7817,69.9057,33.461,17.461,151.3618,53.8131,105.8993,63.07,78.1824
143.1007,76.0917,77.0065,83.0422,110.6939,78.3951,85.9784,47.8767,30.5876,78.6868,110.8067,45.9584,63.3572,57.9117,63.3351,17.0643,20.3467,35.8771,71.5745,35.0082,70.8159,69.7805,33.1997,17.501,154.2055,53.1712,106.059,63.68,78.2319
143.483,76.6992,77.256,84.286,110.7541,79.3957,86.294,48.4858,30.6833,79.1505,110.9971,46.2654,63.5526,56.4148,63.4029,17.0127,20.4547,36.2478,72.0268,35.0673,70.3888,69.4673,33.2345,17.461,154.8334,53.4217,104.3781,63.14,78.3063
143.5136,75.6592,77.6137,84.5924,110.4791,78.9483,86.4668,48.8974,30.7471,79.0843,111.0219,46.4351,63.8131,56.8377,63.5563,17.0028,20.463,36.8224,71.6257,34.8383,70.5084,69.2526,33.0167,17.389,156.3226,53.8274,102.7559,60.74,78.8766
142.5272,75.4383,77.7218,84.4482,109.0609,78.7043,87.0378,48.7328,30.8269,78.8359,110.5666,46.3139,63.9353,56.474,63.4285,17.0182,20.6291,36.6,71.4977,34.7496,70.1924,69.682,32.9471,17.357,155.6498,53.8131,105.395,59.78,78.7195
142.8101,74.5916,77.7551,83.9976,108.0123,78.7775,86.0385,47.9013,30.9465,81.8005,109.6974,45.8049,64.2772,56.2541,63.846,17.1839,20.5377,36.5166,71.327,34.5058,69.8316,69.5926,33.1213,17.2929,152.4024,54.214,104.4453,61.02,77.7774
142.3972,74.8953,77.8465,83.7272,106.9466,78.7612,86.8951,47.6791,30.9264,81.7425,109.747,45.9018,64.5133,56.6009,64.3659,17.2006,20.5626,36.5953,71.199,34.2545,69.2045,69.6824,33.3391,17.461,152.2499,53.9563,105.8825,61.52,77.5625
140.6231,73.5609,77.3475,81.7354,104.7635,77.7769,85.9934,47.2675,30.5245,80.6328,108.29,45.4295,64.4726,56.6009,63.8545,17.0095,20.4048,36.3914,70.4822,34.0107,67.6926,69.1526,33.008,17.2209,149.5407,52.6867,104.1847,59.06,76.7361
139.3308,73.6897,77.1895,81.2668,105.812,77.5979,85.7304,46.7571,30.6853,80.8067,107.4788,45.3562,64.3016,56.7193,63.3006,16.8185,20.3467,36.2941,70.5419,34.0477,68.1908,67.9762,32.8425,17.0848,148.3297,52.6843,102.9913,58.16,76.0418
142.0836,74.9045,78.121,82.2491,107.7975,77.8257,86.4593,47.3992,30.7656,80.8233,109.4987,45.8122,65.0018,56.9476,63.6415,16.8842,20.5128,36.6,71.2929,34.2176,68.3626,68.9281,33.1474,17.2129,149.6663,53.4026,104.1007,58.32,77.1906
142.8483,75.4567,78.1293,82.5466,106.6114,78.4277,87.3384,47.7943,30.8702,80.5832,109.8878,45.8937,64.9448,56.8292,63.7182,17.0336,20.6124,36.9058,71.6428,34.5058,68.5688,70.0415,34.4541,17.3089,150.7877,54.0303,107.1348,59.63,77.4799
141.2425,74.1039,77.8382,81.7715,105.0643,78.1267,86.5569,47.9919,30.6611,79.5811,108.6377,45.5924,64.1388,56.5163,63.3858,17.0291,20.7785,36.6787,71.0027,34.2545,68.5087,71.8016,34.2102,17.3089,150.8684,53.4122,106.3868,58.43,76.7691
143.6818,74.3708,78.279,82.6367,106.3449,78.265,86.7899,49.4819,30.9104,79.9952,109.6311,45.2667,63.7643,56.2372,64.238,16.947,21.1149,36.7344,71.0283,34.8826,68.8007,73.2114,35.1337,17.469,151.8013,52.9349,106.7818,59.12,76.8187
142.7413,73.9474,79.7844,82.4835,105.3565,79.2249,86.88,49.5313,30.9023,79.0594,110.2024,44.5094,63.4061,54.7573,64.8516,17.0807,20.9031,34.8529,71.4977,34.6609,69.0842,73.0408,34.9856,17.3169,149.765,53.3048,103.3191,57.03,76.8518
143.9494,73.1559,79.1773,82.0238,106.0785,78.7856,87.0453,50.2721,30.8702,79.6474,109.6229,43.7928,64.5622,54.3852,65.4141,17.2833,20.8616,34.6907,71.566,34.7348,68.4313,72.9869,35.2817,17.2609,148.6616,52.6796,101.9323,56.36,76.0088
149.1416,73.2112,80.9904,81.8706,106.5942,80.2011,87.977,50.1569,31.047,79.4238,110.9805,44.9409,64.9774,56.1696,65.5078,17.4692,21.1439,34.13,71.7111,34.89,68.2681,72.8252,35.1424,17.8771,146.4459,52.1188,101.386,56.65,76.3972
147.2911,72.3553,80.7159,80.8071,106.173,79.5584,88.4429,49.309,31.039,79.3658,110.1775,45.6168,64.725,54.9095,64.9624,17.3022,21.0752,33.9307,71.199,34.7348,67.7527,73.2204,34.6632,17.8611,145.0823,51.4697,100.9489,55.21,75.0749
145.1576,72.2264,80.9072,81.1045,105.898,80.0872,88.4128,49.3255,31.2078,79.6308,109.9706,45.3807,64.8471,54.419,64.8857,17.2278,21.0194,33.9771,71.2502,35.2373,67.5895,72.7534,34.2886,17.621,145.5847,51.4911,102.7812,55.97,74.6286
145.6317,72.6958,81.0403,81.5281,106.9723,80.8518,89.0364,49.4242,31.3123,80.5252,111.0964,45.5842,64.9367,55.2732,64.7749,17.2086,21.2768,34.079,71.6769,35.0378,67.6238,73.2922,35.1075,17.8691,145.5937,50.6129,101.3187,55.75,75.1162
147.1917,73.6897,81.6973,81.1406,107.8576,80.8356,89.3445,49.9758,31.0792,81.1794,112.3051,46.2275,65.6206,55.8398,65.1328,17.2047,21.4379,34.2273,72.6242,35.1486,67.9761,73.6244,35.7086,17.9371,146.9841,51.5126,103.6637,57.09,76.6617
148.7286,75.0702,81.4561,82.168,110.1954,81.1935,89.4121,49.9429,30.8782,81.0717,113.0253,45.9018,65.4089,55.6706,65.4226,17.3621,21.5841,34.4729,72.0183,35.2816,68.1908,73.4897,36.0832,18.6433,148.841,51.2358,105.9581,58.8,77.0749
148.0022,75.1622,81.6973,81.6801,110.2814,83.4875,89.6751,50.1002,30.8139,80.815,112.5865,45.9751,65.2379,56.1104,65.772,17.391,21.5011,34.5424,72.2402,35.3333,68.6805,73.2832,36.0222,18.5545,150.0521,51.2262,105.8825,58.15,77.5873
147.3446,75.1806,81.7222,82.2042,110.6854,83.4224,89.4422,50.2494,30.6049,80.873,112.7024,45.7715,65.2135,56.7362,66.0106,17.2704,21.9329,34.2876,72.5218,35.555,68.208,73.8579,35.726,18.6352,148.9935,51.3098,104.3276,55.74,77.9179
146.6411,74.021,81.8553,80.5688,109.4821,83.1133,89.2618,49.5452,30.7255,81.0469,112.4706,45.6982,64.9448,55.8567,65.8828,17.047,21.7253,33.7546,72.7095,35.4959,67.6238,73.2114,34.7329,18.3299,146.4369,49.5653,100.1085,54.41,77.1328
147.8034,73.2296,81.5559,78.1473,106.7059,83.2923,88.5105,48.75,31.2721,81.2208,111.6262,44.8188,66.2312,53.9708,66.6242,16.7784,22.3481,33.7917,72.3084,36.0182,66.2408,72.4301,34.6894,18.5142,140.4445,48.3459,99.1587,55.21,76.0088
150.365,74.0578,82.2961,80.1622,109.0523,83.7804,89.4873,49.0979,31.3445,81.4444,112.4541,46.4963,66.3451,55.4085,66.4452,16.9989,22.4063,34.0883,73.2386,35.8463,66.7992,73.0857,35.2556,18.6595,141.8798,49.5271,100.8565,56.95,77.0336
149.631,71.3337,80.2917,77.1263,106.2676,83.1865,87.6765,47.5488,31.2641,82.3387,110.906,45.4784,66.0195,53.6156,65.5248,16.7797,21.9454,33.5739,72.5303,35.4653,65.9573,71.8285,34.2886,18.2801,139.9242,48.0977,95.9061,54.55,75.4881
149.2563,70.8736,80.5662,76.3854,104.9182,82.5276,87.9319,45.8093,31.0551,82.2228,109.598,45.5354,65.7508,54.3429,65.1925,16.6556,21.7418,33.0178,72.7949,35.1665,65.0295,70.8946,34.1571,18.1268,136.9998,46.9236,94.0823,52.87,74.7113
151.2291,71.4349,80.7907,77.2528,105.9324,83.6095,89.1867,45.5276,31.1354,82.9019,110.2272,45.2504,65.7915,55.5353,65.9424,16.722,22.0575,33.5415,72.9656,35.3159,65.2615,71.1011,34.1318,18.4415,138.8118,47.9688,95.2421,53.78,75.141
150.6556,71.4718,82.504,77.7407,106.809,83.3818,90.3889,45.3951,32.3011,83.4981,111.0054,45.6412,65.8159,55.8228,65.5163,16.6027,22.2319,33.4951,73.2984,35.0544,65.1928,71.3975,34.6284,18.4738,138.9733,48.6943,96.6541,55.23,75.7939
150.1815,72.659,82.1298,78.9695,108.3303,84.2246,91.5385,45.7761,32.6307,83.4981,113.224,45.8122,66.4754,55.9497,65.8061,16.6364,22.3648,33.8751,74.0579,35.1889,65.7855,70.2122,35.1946,18.5868,141.0366,49.9615,97.108,55.98,77.108
145.2953,73.6161,82.3044,77.9033,109.9462,84.1428,92.9285,45.743,32.7352,83.0178,114.0187,45.9832,66.565,56.4486,66.181,16.8265,22.4561,34.3061,73.9726,35.5624,66.2236,68.0481,34.8549,18.7321,141.2339,49.625,97.0407,56.1,76.9427
147.0234,72.8062,83.1694,78.3099,109.8602,83.9873,93.3493,45.5856,32.7593,82.5375,114.7555,46.6184,66.4021,55.9243,66.1299,17.0262,22.3814,34.2459,73.7336,35.8463,66.971,67.3027,34.7939,18.8854,141.5569,49.9066,98.3519,56.11,77.0088
146.9317,73.1191,83.3191,78.6713,109.6282,84.8465,93.1689,46.2317,32.7272,82.2477,114.979,47.0418,66.1498,56.9814,66.0958,17.0431,22.29,34.4544,74.1518,35.8015,68.4399,68.0301,34.8375,18.9823,143.9431,50.107,100.2682,57.08,77.141
146.6105,73.1835,83.3524,78.7255,112.2754,84.5928,93.6874,46.4305,32.7433,82.0903,114.2339,46.822,65.9475,56.9899,66.5049,16.8204,22.2153,34.3385,75.21,35.4354,67.452,67.644,34.5761,18.9661,143.9341,49.8326,95.2379,55.64,77.7113
145.4558,73.248,83.1361,78.9785,111.6136,86.1475,93.3943,46.5465,32.7192,82.6783,113.1246,46.8464,66.5959,57.0152,66.7349,18.1994,22.2153,34.0095,75.6026,34.5763,68.5258,68.7754,34.7242,18.8289,144.2929,49.971,95.5783,54.73,77.3807
145.0047,71.9963,82.9947,78.6352,110.5822,85.6647,93.1614,46.1406,32.9684,83.4153,113.0501,46.6103,66.8092,56.3641,66.9991,18.333,21.8083,33.6898,75.3636,34.3222,68.1908,67.9403,34.7678,18.5626,141.9516,47.4725,93.6368,52.8,76.5708
147.6887,71.5822,84.2839,78.6623,109.1898,85.3129,94.4688,45.9666,32.9844,83.0675,113.6048,46.1542,68.0648,57.0406,67.9706,19.043,21.8665,33.2125,76.4986,34.8153,68.8695,68.0121,35.6041,18.5787,140.4266,48.0667,93.6957,49.13,76.4137
149.1951,72.3737,84.026,79.3219,110.333,86.1639,94.6491,46.472,32.6146,84.0529,113.8697,47.8154,67.6545,56.9307,67.8939,18.9866,21.991,33.5878,77.5739,34.9423,68.3111,67.5272,35.2905,18.6917,141.9516,48.365,94.0487,50.76,76.422
150.235,73.0179,84.2423,78.9966,110.8916,86.2457,94.311,46.3725,32.7915,83.9536,115.1446,47.6851,67.7448,57.4212,67.928,18.9148,22.1654,33.8056,77.3008,34.9125,68.3025,67.3836,35.1946,18.6514,143.3689,48.3506,93.9226,51.65,76.7774
146.2511,74.7481,83.1694,78.9333,113.4185,85.5256,94.1908,44.9146,32.7674,83.7548,116.4029,47.7421,67.0472,59.0702,66.9991,19.2632,21.9203,33.9632,77.3606,35.4056,67.5981,67.5542,34.3496,18.5263,140.2561,49.4293,95.1245,53.65,76.5377
145.3106,74.5732,82.7619,77.8852,112.4473,84.9938,93.8978,44.1856,32.5503,83.5975,115.3101,46.5044,66.5794,58.1654,66.4793,19.0533,21.9455,33.4812,76.7034,35.4653,66.5071,67.5811,34.0273,18.3366,138.6324,49.0069,94.368,51.78,75.6865
145.5951,73.8922,83.9262,79.4935,112.6634,85.6075,94.8445,44.7738,32.888,84.4339,116.8416,45.4702,67.3673,59.0871,66.848,18.9866,22.0879,33.4488,77.719,35.936,66.215,69.9607,34.3453,18.4577,139.5116,49.804,94.7799,50.43,76.7939
145.2952,75.0978,83.5852,80.0718,112.8535,85.8693,93.9879,45.0306,32.7433,84.4256,116.585,44.6478,67.4247,58.0892,67.474,18.9528,22.0627,33.852,77.8641,36.2274,66.1892,69.0448,34.5326,18.5771,141.198,50.329,93.1073,50.15,76.827
146.195,75.4199,83.9262,80.2706,113.3116,85.9675,93.9428,44.7406,32.8558,85.2371,117.0072,44.9572,67.6135,58.0639,67.9113,18.8739,22.0292,34.0373,77.9153,36.2199,66.7562,69.0987,34.4454,18.5787,141.0186,50.3075,93.6978,50.28,76.6947
148.1102,75.8525,83.6019,81.0115,114.6081,86.9003,94.1006,45.2708,32.8156,85.1792,118.2324,45.0224,67.0718,58.6474,67.8684,19.1088,22.0879,34.5841,78.5468,35.9808,67.2373,69.8081,34.82,18.716,143.1267,50.5199,93.9058,53.43,78.0088
147.8179,75.5396,84.0177,80.4965,115.3428,87.6777,94.559,45.246,33.0488,85.734,117.9096,45.397,66.9734,58.8334,67.8598,19.1388,22.1549,34.5656,79.2892,35.7492,66.3782,70.0775,35.4605,18.4496,143.7816,50.6058,93.6438,52.28,77.8683
145.149,74.472,83.893,79.9272,114.9452,87.1704,94.9872,45.0306,32.8719,85.3199,117.2225,45.9018,66.6123,58.0216,67.5168,19.1423,22.0544,34.0976,79.0674,35.8688,65.5536,69.2962,35.3025,18.4092,143.037,50.1754,94.7086,51.88,76.6452
143.4108,73.7633,83.7433,79.1502,113.4067,85.9102,93.8203,44.3265,32.5744,84.881,116.7092,45.511,66.0871,57.5988,65.8791,18.9795,21.7863,33.801,78.8284,35.8314,65.4934,68.6766,34.7411,19.515,140.5163,49.5992,93.2044,51.42,75.3394
143.8723,73.9842,83.6518,79.0598,113.061,86.7612,93.3429,44.1608,32.8719,85.411,116.8334,45.4947,65.9229,57.3112,66.0334,19.2596,21.6272,34.2644,79.0076,36.6607,66.4555,68.8293,34.9429,19.6683,140.3279,50.1635,94.5988,51.8,75.3724
143.8261,74.5916,83.7017,79.62,113.5277,86.2375,93.1686,44.5915,32.7272,84.5415,117.2804,45.8855,65.5947,59.0827,65.6904,19.4878,21.8114,34.5193,79.1698,36.7205,65.7168,69.3232,34.8727,19.6522,141.4402,50.295,94.7171,53.23,75.9427
142.2033,74.6284,83.3773,78.6894,111.9979,83.1035,92.8276,44.5004,32.6227,84.0778,116.0883,45.6005,65.8409,58.5219,64.9016,19.4917,21.8114,33.9493,79.0844,36.3469,66.971,68.8383,34.8113,19.4665,140.2561,49.7116,94.8354,52.89,75.0457
143.357,75.6408,84.1175,79.3851,113.1906,84.1837,94.0855,44.8318,32.8558,84.9307,117.1586,46.0728,66.0542,58.4965,64.8758,19.5433,21.9455,34.3895,79.2466,36.7354,67.0741,69.7901,35.3991,19.7571,142.9473,50.2328,95.9086,50.19,75.7932
142.8109,75.788,84.553,79.6471,113.9512,84.3473,93.6839,45.188,32.6227,84.8396,116.8671,45.9995,66.1855,59.3291,64.6443,19.5742,21.9036,34.7,79.3746,36.9446,67.6754,70.3469,35.1797,19.6764,143.3958,50.0583,97.0664,53.27,75.951
143.0109,76.6807,84.5698,80.2164,114.4439,85.1247,93.4868,45.1714,32.6227,84.467,117.5584,46.2601,66.0788,59.2951,64.833,19.7953,22.02,35.1495,79.2466,37.1613,68.019,70.733,35.1973,19.7894,143.6739,50.7038,96.6185,53.41,76.3828
142.1187,77.0673,84.4274,82.5746,115.9651,84.8383,93.0852,45.6767,32.7754,84.7651,117.8083,46.1624,65.7178,59.6774,64.8158,20.166,22.3726,35.5017,79.7842,37.0716,68.4571,71.0383,35.2587,19.9427,145.1182,51.2848,97.9368,54.36,76.7067
140.8112,76.9384,84.0003,82.2764,116.1034,84.2082,92.8427,45.9335,32.6227,83.8873,117.8,45.9262,65.7342,59.3121,64.7644,20.1138,22.515,35.3441,79.7586,37.1613,68.4485,70.5624,35.1008,20.0315,145.0913,51.1174,97.7509,53.34,76.8313
141.3342,77.3342,84.3855,82.4752,116.8035,84.7728,92.6912,46.1572,32.687,84.5969,118.5996,46.9848,65.9804,60.4166,65.1502,20.4803,22.5821,35.5068,80.3048,37.1463,68.6375,71.2718,35.3903,19.9185,144.6862,51.3254,98.0298,54.4,77.0971
141.7956,77.3158,84.9718,82.674,116.8985,83.6518,93.0473,46.0329,32.888,84.672,118.7328,47.1151,66.3004,61.0963,65.8276,20.4036,22.8836,35.7532,79.7501,37.3256,68.921,71.5052,35.9167,19.8701,143.8491,51.3637,98.0213,52.63,77.3629
141.8033,77.1961,85.8092,82.8818,117.443,85.5011,92.8655,46.0578,32.8639,84.6887,119.016,47.1558,65.5947,60.7989,65.7762,20.5499,23.1684,35.121,79.7159,36.8251,69.7042,71.7297,35.3464,19.9144,145.6403,50.5245,98.9763,50.95,77.4542
141.911,77.5274,85.9935,82.9541,116.9677,85.3538,92.7139,46.124,32.7915,85.5151,118.4913,47.1721,65.5372,63.3478,66.1363,20.7846,23.1181,35.3906,80.7912,36.7205,69.5919,72.2954,35.3727,19.7732,146.1714,50.5508,100.6918,51.07,77.9442
143.0416,78.0244,86.4457,83.8486,118.2555,87.5222,93.6005,46.911,32.8719,85.5235,119.699,47.3105,65.7424,64.2314,66.2992,20.8661,23.1684,35.2698,81.0472,36.8176,69.4537,71.6579,36.1535,19.9346,146.3424,50.7397,99.5002,51.37,78.8578
